gender,pf_o_att,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,imprace,go_out,sports,tvsports,exercise,art,hiking,reading,theater,movies,yoga,exphappy,expnum,attr1_1,fun1_1,sinc,intel,fun,amb,shar,match_es,satis_2,length,race_o_1.0,race_o_2.0,race_o_3.0,race_o_4.0,race_o_6.0,field_cd_1.0,field_cd_2.0,field_cd_3.0,field_cd_4.0,field_cd_5.0,field_cd_6.0,field_cd_7.0,field_cd_8.0,field_cd_9.0,field_cd_10.0,field_cd_11.0,field_cd_13.0,field_cd_14.0,field_cd_15.0,race_1.0,race_2.0,race_3.0,race_4.0,race_6.0,goal_1.0,goal_2.0,goal_3.0,goal_4.0,goal_5.0,goal_6.0,career_c_1.0,career_c_2.0,career_c_3.0,career_c_4.0,career_c_5.0,career_c_6.0,career_c_7.0,career_c_9.0,career_c_10.0,career_c_11.0,age_difference,attractiveness_difference,sincerity_difference,intelligence_difference,fun_difference,ambition_difference,shared_interest_difference
False,17,20,11,15,0.42335109476579397,-0.09816476437688745,-0.23273822900076732,0.8220343936589255,-0.431979041341276,0.7155656560666693,9,2,8,6,6,6,4,9,6,9,4,7,14,16,16,10,10,7,10,6,1,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.10668676815778255,-0.6923513274972014,0.783823123392143,1.0247183495979073,-0.5902571641234036,1.2950992716047984,-0.668031357794288
False,17,17,14,17,-0.6029323172561447,0.47655528869758074,-0.23273822900076732,0.30876832195863646,-0.431979041341276,0.7155656560666693,9,2,8,6,6,6,4,9,6,9,4,7,5,16,16,9,10,8,9,9,1,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.4115360289255234,-0.11895083107850307,-0.5445616501042408,1.0247183495979073,-0.5902571641234036,0.6563554264582155,-0.07402088065561839
False,15,15,21,21,-0.08979061124517539,-1.822324923600292,-1.5231954643207055,-0.7177638214419417,-2.1064641161518303,-0.679271260295954,9,2,8,6,6,6,4,9,6,9,4,7,9,16,16,10,10,8,9,6,1,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.10668676815778255,-0.6923513274972014,2.7764002836367183,2.509642734780173,0.6328876592814628,2.5725869618979638,-0.07402088065561839
False,26,21,10,10,-1.116074023267114,-1.2476048705258238,-1.5231954643207055,-1.2310298931422308,-0.9901407329447941,-0.679271260295954,9,2,8,6,6,6,4,9,6,9,4,7,14,16,16,8,8,8,8,7,1,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.8719501774180232,2.1746511545962903,0.783823123392143,1.0247183495979073,1.244460070983896,0.6563554264582155,0.5199895964830512
False,20,16,16,14,-1.116074023267114,-0.6728848174513556,-0.8779668466607364,-0.7177638214419417,-0.9901407329447941,-0.2143256215084129,9,2,8,6,6,6,4,9,6,9,4,7,9,16,16,8,7,7,9,6,1,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.545737862226088,2.1746511545962903,0.11963073664395105,-0.46020603558435813,0.0213152475790296,1.2950992716047984,-0.668031357794288
False,14,14,14,19,-0.08979061124517539,-0.09816476437688745,-0.8779668466607364,-1.2310298931422308,-0.431979041341276,-0.2143256215084129,9,2,8,6,6,6,4,9,6,9,4,7,9,16,16,10,10,6,10,5,1,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.1981624926099586,-0.6923513274972014,0.783823123392143,1.76718054218904,0.0213152475790296,1.2950992716047984,-1.2620418349329576
False,21,17,12,12,-2.655499141300022,-1.2476048705258238,-1.5231954643207055,-1.7442959648425198,-0.9901407329447941,-1.144216899083495,9,2,8,6,6,6,4,9,6,9,4,7,10,16,16,9,8,6,7,7,1,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.10668676815778255,2.748051651014989,1.4480155101403347,1.0247183495979073,0.6328876592814628,0.017611581311632932,1.1140000736217208
False,24,24,2,2,-1.6292157292780833,-1.2476048705258238,-1.5231954643207055,-2.257562036542809,-2.6646258077553484,-1.6091625378710361,9,2,8,6,6,6,4,9,6,9,4,7,7,16,16,10,9,8,8,6,1,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.673659180844876,0.4544496653401953,2.1122078968885267,1.76718054218904,2.4676048943887623,2.5725869618979638,1.1140000736217208
False,19,23,2,12,-0.6029323172561447,-1.822324923600292,-0.8779668466607364,-0.7177638214419417,-0.431979041341276,-0.679271260295954,9,2,8,6,6,6,4,9,6,9,4,7,6,16,16,10,9,8,8,7,1,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7591113985416531,0.4544496653401953,2.7764002836367183,1.0247183495979073,0.6328876592814628,0.017611581311632932,0.5199895964830512
False,18,18,13,16,-0.6029323172561447,-1.2476048705258238,-1.5231954643207055,-1.2310298931422308,-2.1064641161518303,-0.2143256215084129,9,2,8,6,6,6,4,9,6,9,4,7,11,16,16,10,9,6,7,6,1,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0853237137335883,-1.2657518239158998,2.1122078968885267,1.76718054218904,0.0213152475790296,1.2950992716047984,-0.668031357794288
False,14,16,14,18,-0.08979061124517539,-0.09816476437688745,0.41249038865920185,0.30876832195863646,0.6843443418657602,-0.679271260295954,9,2,8,6,6,6,4,9,6,9,4,7,11,16,16,7,9,7,8,6,1,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.43289908334971783,-1.2657518239158998,-1.2087540368524328,-0.46020603558435813,-1.2018295758258368,-1.2598761089815322,-0.07402088065561839
False,17,21,15,9,1.4496345067877325,0.47655528869758074,-0.23273822900076732,0.30876832195863646,0.12618265026224212,-0.2143256215084129,3,1,7,6,9,5,9,10,3,4,1,8,11,15,19,7,10,8,9,9,6,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10668676815778255,-0.6923513274972014,-0.5445616501042408,1.0247183495979073,-0.5902571641234036,0.017611581311632932,1.1140000736217208
False,15,19,15,11,-0.6029323172561447,1.051275341772049,0.41249038865920185,1.3353004653592147,0.12618265026224212,1.6454569336417515,3,1,7,6,9,5,9,10,3,4,1,8,14,15,19,8,9,9,8,9,6,8,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8719501774180232,-0.11895083107850307,-0.5445616501042408,-0.46020603558435813,-1.2018295758258368,-0.6211322638349497,-1.2620418349329576
False,8,22,12,20,0.42335109476579397,-0.09816476437688745,1.057719006319171,0.8220343936589255,0.6843443418657602,-0.679271260295954,3,1,7,6,9,5,9,10,3,4,1,8,11,15,19,8,7,6,8,6,6,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.1981624926099586,-0.11895083107850307,-0.5445616501042408,0.28225615700677464,0.0213152475790296,-1.2598761089815322,-0.07402088065561839
False,21,13,6,21,-0.08979061124517539,-1.2476048705258238,1.057719006319171,-1.2310298931422308,-0.431979041341276,-0.2143256215084129,3,1,7,6,9,5,9,10,3,4,1,8,13,15,19,6,10,7,9,6,6,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8719501774180232,0.4544496653401953,-0.5445616501042408,-0.46020603558435813,0.6328876592814628,0.6563554264582155,-0.668031357794288
False,21,13,18,21,-0.08979061124517539,-0.09816476437688745,-0.23273822900076732,-0.7177638214419417,-0.431979041341276,0.2506200172791282,3,1,7,6,9,5,9,10,3,4,1,8,12,15,19,10,10,5,9,6,6,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2195255470341527,-1.2657518239158998,0.783823123392143,1.0247183495979073,-1.2018295758258368,0.6563554264582155,-1.2620418349329576
False,16,16,16,16,0.42335109476579397,0.47655528869758074,-0.23273822900076732,0.30876832195863646,-1.5483024245483124,0.7155656560666693,3,1,7,6,9,5,9,10,3,4,1,8,12,15,19,10,9,9,8,9,6,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8719501774180232,-0.11895083107850307,0.11963073664395105,0.28225615700677464,0.0213152475790296,1.2950992716047984,-0.07402088065561839
False,17,17,15,19,0.9364928007767633,0.47655528869758074,1.057719006319171,1.8485665370595037,0.6843443418657602,1.6454569336417515,3,1,7,6,9,5,9,10,3,4,1,8,11,15,19,10,9,8,9,6,6,8,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.545737862226088,0.4544496653401953,0.11963073664395105,-1.2026682281754908,0.0213152475790296,-0.6211322638349497,0.5199895964830512
False,16,18,18,13,0.42335109476579397,0.47655528869758074,0.41249038865920185,0.8220343936589255,-0.9901407329447941,-0.2143256215084129,3,1,7,6,9,5,9,10,3,4,1,8,9,15,19,8,7,7,8,6,6,8,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.1981624926099586,-1.2657518239158998,-1.2087540368524328,-0.46020603558435813,-0.5902571641234036,0.6563554264582155,-0.668031357794288
False,10,19,5,24,-0.08979061124517539,-2.3970449766747604,0.41249038865920185,-1.7442959648425198,-2.1064641161518303,-1.6091625378710361,3,1,7,6,9,5,9,10,3,4,1,8,13,15,19,5,10,5,6,4,6,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.1981624926099586,-0.11895083107850307,0.11963073664395105,0.28225615700677464,0.0213152475790296,0.6563554264582155,-0.07402088065561839
False,17,20,11,15,-0.08979061124517539,0.47655528869758074,-0.8779668466607364,0.30876832195863646,-0.431979041341276,-0.2143256215084129,3,1,7,6,9,5,9,10,3,4,1,8,20,15,19,8,10,5,7,6,6,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8719501774180232,-1.2657518239158998,-1.2087540368524328,1.76718054218904,0.0213152475790296,-0.6211322638349497,-0.668031357794288
False,17,17,14,17,0.42335109476579397,-0.6728848174513556,-0.23273822900076732,0.30876832195863646,0.12618265026224212,1.1805112948542105,3,1,7,6,9,5,9,10,3,4,1,8,15,15,19,8,10,6,7,7,6,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.43289908334971783,-0.6923513274972014,0.11963073664395105,1.0247183495979073,-0.5902571641234036,-1.2598761089815322,-0.668031357794288
False,15,15,21,21,-0.08979061124517539,-0.09816476437688745,-0.23273822900076732,0.30876832195863646,-0.431979041341276,0.2506200172791282,3,1,7,6,9,5,9,10,3,4,1,8,17,15,19,7,8,9,8,7,6,8,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8719501774180232,-1.2657518239158998,-1.2087540368524328,-0.46020603558435813,0.0213152475790296,0.017611581311632932,-0.668031357794288
False,26,21,10,10,-0.08979061124517539,-0.09816476437688745,-0.23273822900076732,0.8220343936589255,-0.431979041341276,0.2506200172791282,3,1,7,6,9,5,9,10,3,4,1,8,6,15,19,9,9,8,9,6,6,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10668676815778255,1.0278501617588938,0.11963073664395105,0.28225615700677464,-1.2018295758258368,0.6563554264582155,-1.2620418349329576
False,20,16,16,14,-0.08979061124517539,-1.822324923600292,0.41249038865920185,0.8220343936589255,-0.9901407329447941,0.2506200172791282,3,1,7,6,9,5,9,10,3,4,1,8,8,15,19,7,7,6,6,6,6,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8719501774180232,0.4544496653401953,0.783823123392143,-0.46020603558435813,0.0213152475790296,-0.6211322638349497,-1.2620418349329576
False,14,14,14,19,-0.08979061124517539,-0.6728848174513556,-0.8779668466607364,0.30876832195863646,-0.431979041341276,-0.2143256215084129,3,1,7,6,9,5,9,10,3,4,1,8,8,15,19,9,10,5,5,5,6,8,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2195255470341527,-0.11895083107850307,0.783823123392143,1.76718054218904,0.0213152475790296,-0.6211322638349497,-1.2620418349329576
False,21,17,12,12,0.9364928007767633,1.051275341772049,-0.23273822900076732,1.3353004653592147,-0.9901407329447941,-0.2143256215084129,3,1,7,6,9,5,9,10,3,4,1,8,8,15,19,8,9,9,8,6,6,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8719501774180232,-1.2657518239158998,-0.5445616501042408,0.28225615700677464,-1.2018295758258368,0.6563554264582155,-0.668031357794288
False,24,24,2,2,0.9364928007767633,-0.09816476437688745,-0.23273822900076732,0.30876832195863646,-0.431979041341276,-0.2143256215084129,3,1,7,6,9,5,9,10,3,4,1,8,15,15,19,7,6,6,6,5,6,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.6950222352690703,-0.11895083107850307,-1.2087540368524328,-0.46020603558435813,-0.5902571641234036,-1.2598761089815322,-1.2620418349329576
False,19,23,2,12,-0.08979061124517539,0.47655528869758074,0.41249038865920185,0.8220343936589255,-1.5483024245483124,0.2506200172791282,3,1,7,6,9,5,9,10,3,4,1,8,10,15,19,10,9,8,10,9,6,8,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2195255470341527,-1.2657518239158998,0.11963073664395105,-0.46020603558435813,-1.2018295758258368,2.5725869618979638,0.5199895964830512
False,18,18,13,16,0.42335109476579397,0.47655528869758074,0.41249038865920185,0.8220343936589255,-0.431979041341276,0.7155656560666693,3,1,7,6,9,5,9,10,3,4,1,8,12,15,19,6,7,4,6,4,6,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10668676815778255,-0.11895083107850307,0.11963073664395105,-0.46020603558435813,1.244460070983896,-1.2598761089815322,0.5199895964830512
False,14,16,14,18,-0.08979061124517539,-0.09816476437688745,-0.23273822900076732,0.30876832195863646,0.12618265026224212,-0.679271260295954,3,1,7,6,9,5,9,10,3,4,1,8,12,15,19,9,10,9,8,7,6,8,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.545737862226088,-1.2657518239158998,0.11963073664395105,1.0247183495979073,0.0213152475790296,-0.6211322638349497,0.5199895964830512
False,17,21,15,9,0.42335109476579397,0.47655528869758074,0.41249038865920185,0.30876832195863646,1.2425060334692783,-0.2143256215084129,1,1,3,3,6,7,8,6,9,9,9,6,10,18,16,8,7,9,8,5,3,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.545737862226088,-0.11895083107850307,-1.2087540368524328,-0.46020603558435813,0.0213152475790296,-0.6211322638349497,-1.2620418349329576
False,15,19,15,11,-0.6029323172561447,0.47655528869758074,-1.5231954643207055,-1.7442959648425198,-2.1064641161518303,-1.144216899083495,1,1,3,3,6,7,8,6,9,9,9,6,10,18,16,6,7,6,7,5,0,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8719501774180232,-1.2657518239158998,0.11963073664395105,0.28225615700677464,0.6328876592814628,1.2950992716047984,-0.07402088065561839
False,8,22,12,20,0.42335109476579397,-0.6728848174513556,1.057719006319171,0.30876832195863646,0.12618265026224212,0.2506200172791282,1,1,3,3,6,7,8,6,9,9,9,6,8,18,16,3,5,5,4,2,7,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.545737862226088,1.601250658177592,0.783823123392143,1.76718054218904,0.0213152475790296,0.6563554264582155,1.1140000736217208
False,21,13,6,21,-1.116074023267114,-0.09816476437688745,0.41249038865920185,-0.7177638214419417,-1.5483024245483124,0.2506200172791282,1,1,3,3,6,7,8,6,9,9,9,6,8,18,16,8,7,6,7,9,4,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8719501774180232,-0.11895083107850307,-0.5445616501042408,-0.46020603558435813,-0.5902571641234036,0.6563554264582155,0.5199895964830512
False,21,13,18,21,-2.142357435289053,-1.2476048705258238,-2.1684240819806746,-1.7442959648425198,-0.431979041341276,-1.6091625378710361,1,1,3,3,6,7,8,6,9,9,9,6,12,18,16,3,3,2,6,6,0,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8719501774180232,-1.2657518239158998,0.11963073664395105,-0.46020603558435813,-0.5902571641234036,-1.2598761089815322,1.1140000736217208
False,16,16,16,16,0.9364928007767633,-0.09816476437688745,-0.23273822900076732,-0.7177638214419417,-0.9901407329447941,0.7155656560666693,1,1,3,3,6,7,8,6,9,9,9,6,10,18,16,7,7,7,7,8,7,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8719501774180232,-0.11895083107850307,-1.2087540368524328,-1.2026682281754908,0.0213152475790296,0.017611581311632932,-0.668031357794288
False,17,17,15,19,1.962776212798702,1.6259953948465171,1.7029476239791401,1.3353004653592147,1.2425060334692783,2.1104025724292925,1,1,3,3,6,7,8,6,9,9,9,6,6,18,16,4,3,3,3,3,3,2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.1981624926099586,2.1746511545962903,2.7764002836367183,3.9945671199624386,2.4676048943887623,2.5725869618979638,2.8960315050377297
False,16,18,18,13,-0.08979061124517539,-1.2476048705258238,-1.5231954643207055,-1.2310298931422308,-2.1064641161518303,-1.144216899083495,1,1,3,3,6,7,8,6,9,9,9,6,9,18,16,6,4,3,3,8,3,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.545737862226088,0.4544496653401953,-0.5445616501042408,-0.46020603558435813,-0.5902571641234036,-1.2598761089815322,1.7080105507603904
False,10,19,5,24,0.42335109476579397,-0.6728848174513556,-1.5231954643207055,-1.7442959648425198,-1.5483024245483124,-0.2143256215084129,1,1,3,3,6,7,8,6,9,9,9,6,7,18,16,6,4,2,1,2,5,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.545737862226088,1.601250658177592,-1.2087540368524328,-0.46020603558435813,-0.5902571641234036,0.6563554264582155,0.5199895964830512
False,17,20,11,15,0.42335109476579397,0.47655528869758074,-0.8779668466607364,-2.257562036542809,0.6843443418657602,-1.6091625378710361,1,1,3,3,6,7,8,6,9,9,9,6,14,18,16,7,7,5,6,4,3,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2195255470341527,1.601250658177592,-0.5445616501042408,-0.46020603558435813,0.6328876592814628,0.017611581311632932,-0.07402088065561839
False,17,17,14,17,0.42335109476579397,0.47655528869758074,-1.5231954643207055,-0.7177638214419417,-0.9901407329447941,-0.2143256215084129,1,1,3,3,6,7,8,6,9,9,9,6,8,18,16,5,3,2,5,6,2,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0853237137335883,1.601250658177592,0.783823123392143,0.28225615700677464,0.6328876592814628,-1.2598761089815322,-0.668031357794288
False,15,15,21,21,-0.08979061124517539,-1.2476048705258238,-1.5231954643207055,-1.7442959648425198,-2.6646258077553484,-1.144216899083495,1,1,3,3,6,7,8,6,9,9,9,6,17,18,16,4,4,4,5,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2195255470341527,0.4544496653401953,-0.5445616501042408,-0.46020603558435813,-0.5902571641234036,0.6563554264582155,-0.668031357794288
False,26,21,10,10,-0.6029323172561447,0.47655528869758074,-0.23273822900076732,-1.2310298931422308,-0.431979041341276,-0.2143256215084129,1,1,3,3,6,7,8,6,9,9,9,6,7,18,16,4,5,5,5,3,7,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.545737862226088,-1.2657518239158998,1.4480155101403347,0.28225615700677464,-0.5902571641234036,-0.6211322638349497,-0.07402088065561839
False,20,16,16,14,-0.6029323172561447,-0.09816476437688745,-0.23273822900076732,-0.20449774974165263,-0.9901407329447941,-1.144216899083495,1,1,3,3,6,7,8,6,9,9,9,6,9,18,16,5,4,2,3,3,4,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8719501774180232,-1.2657518239158998,0.11963073664395105,1.0247183495979073,1.244460070983896,0.017611581311632932,-1.2620418349329576
False,14,14,14,19,-0.08979061124517539,-0.09816476437688745,-0.8779668466607364,-1.2310298931422308,-0.9901407329447941,0.2506200172791282,1,1,3,3,6,7,8,6,9,9,9,6,12,18,16,5,3,2,8,6,3,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8719501774180232,1.0278501617588938,0.11963073664395105,1.0247183495979073,0.0213152475790296,0.6563554264582155,-1.2620418349329576
False,21,17,12,12,-0.08979061124517539,-0.09816476437688745,0.41249038865920185,-2.257562036542809,-3.2227874993588665,-2.0741081766585774,1,1,3,3,6,7,8,6,9,9,9,6,8,18,16,3,5,3,6,6,1,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2195255470341527,0.4544496653401953,1.4480155101403347,1.0247183495979073,-0.5902571641234036,1.933843116751381,1.7080105507603904
False,24,24,2,2,0.9364928007767633,-0.09816476437688745,0.41249038865920185,-0.7177638214419417,-0.9901407329447941,0.2506200172791282,1,1,3,3,6,7,8,6,9,9,9,6,14,18,16,3,3,3,3,3,5,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.347446865652941,2.1746511545962903,1.4480155101403347,2.509642734780173,0.0213152475790296,0.017611581311632932,0.5199895964830512
False,19,23,2,12,0.9364928007767633,-0.6728848174513556,-0.23273822900076732,-0.20449774974165263,-0.431979041341276,-1.144216899083495,1,1,3,3,6,7,8,6,9,9,9,6,13,18,16,6,7,8,5,3,6,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.43289908334971783,1.601250658177592,-1.2087540368524328,-1.2026682281754908,0.0213152475790296,-0.6211322638349497,-1.2620418349329576
False,18,18,13,16,-0.08979061124517539,-0.6728848174513556,-0.8779668466607364,-0.7177638214419417,-0.9901407329447941,-0.679271260295954,1,1,3,3,6,7,8,6,9,9,9,6,9,18,16,5,4,3,3,5,0,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7591113985416531,0.4544496653401953,-0.5445616501042408,0.28225615700677464,0.0213152475790296,0.017611581311632932,-0.668031357794288
False,14,16,14,18,0.42335109476579397,0.47655528869758074,-0.23273822900076732,0.30876832195863646,0.12618265026224212,0.7155656560666693,1,1,3,3,6,7,8,6,9,9,9,6,8,18,16,8,7,3,7,9,3,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10668676815778255,1.601250658177592,-1.2087540368524328,-1.2026682281754908,1.244460070983896,-1.2598761089815322,-0.07402088065561839
False,17,21,15,9,0.9364928007767633,0.47655528869758074,1.057719006319171,-0.20449774974165263,0.6843443418657602,-0.2143256215084129,2,3,6,1,4,8,4,9,5,10,3,3,6,14,18,7,7,7,7,4,7,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.8719501774180232,-0.6923513274972014,-0.5445616501042408,0.28225615700677464,-0.5902571641234036,-0.6211322638349497,-0.668031357794288
